LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,LowQualFinSF,GrLivArea,TotRmsAbvGrd,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,TotalSF,Age,RemodAge
70.0,8400,130.0,0.0,0.0,650.0,650.0,888,0,1564,7,1980.0,476.0,0,50,0,0,204,0,0,2214.0,39,38
71.0,8197,148.0,0.0,0.0,660.0,660.0,1285,0,1285,7,1977.0,528.0,138,0,0,0,0,0,0,1945.0,42,42
57.0,7677,0.0,570.0,0.0,203.0,773.0,773,0,773,4,1953.0,240.0,0,0,0,0,0,0,0,1546.0,66,66
104.0,13518,860.0,0.0,0.0,1926.0,1926.0,1966,0,3140,11,2009.0,820.0,144,78,0,0,0,0,0,5066.0,11,10
60.0,7200,252.0,569.0,0.0,162.0,731.0,981,0,1768,7,1939.0,240.0,0,0,264,0,0,0,0,2499.0,82,69
79.0,12798,0.0,462.0,0.0,154.0,616.0,616,0,1688,8,1997.0,603.0,403,114,185,0,0,0,400,2304.0,22,22
40.0,4800,0.0,197.0,0.0,999.0,1196.0,1196,0,1196,5,1957.0,440.0,0,0,0,0,0,0,0,2392.0,103,29
63.0,8199,0.0,648.0,0.0,80.0,728.0,728,0,1456,7,2005.0,410.0,36,18,0,0,0,0,0,2184.0,14,14
107.0,13891,424.0,0.0,0.0,1734.0,1734.0,1734,0,2822,12,2009.0,1020.0,52,170,0,0,192,0,0,4556.0,11,10
75.0,9000,0.0,812.0,0.0,124.0,936.0,1128,0,1128,5,1954.0,286.0,0,0,0,0,0,0,0,2064.0,65,65
91.0,12274,256.0,0.0,0.0,1417.0,1417.0,1428,0,1428,6,2008.0,554.0,0,60,0,0,0,0,0,2845.0,11,11
75.0,9750,0.0,400.0,480.0,100.0,980.0,980,0,980,6,1967.0,384.0,68,0,0,0,0,0,0,1960.0,52,52
144.0,21384,0.0,1309.0,0.0,15.0,1324.0,1072,0,1576,6,1923.0,528.0,0,312,0,0,0,0,0,2900.0,96,15
85.0,13400,1047.0,516.0,128.0,380.0,1024.0,1086,0,1086,6,1966.0,484.0,0,0,0,0,0,0,0,2110.0,53,53
90.0,8100,0.0,0.0,0.0,849.0,849.0,1075,0,2138,11,1910.0,360.0,40,156,0,0,0,0,0,2987.0,121,54
78.0,10140,99.0,663.0,377.0,0.0,1040.0,1309,0,1309,5,1974.0,484.0,265,0,0,0,0,648,0,2349.0,45,20
70.0,4438,169.0,662.0,0.0,186.0,848.0,848,0,848,4,2004.0,420.0,140,0,0,0,0,0,0,1696.0,15,15
66.0,8712,0.0,0.0,0.0,540.0,540.0,1044,0,1044,4,1952.0,504.0,0,0,0,0,0,0,54,1584.0,67,67
75.0,9750,243.0,608.0,0.0,834.0,1442.0,1442,0,1442,7,1958.0,301.0,0,0,275,0,0,0,500,2884.0,61,61
45.0,8248,0.0,0.0,0.0,686.0,686.0,686,0,1250,7,1955.0,280.0,207,0,96,0,0,0,0,1936.0,101,69
48.0,12137,442.0,0.0,0.0,1649.0,1649.0,1661,0,1661,6,1998.0,598.0,0,34,0,0,0,0,0,3310.0,21,21
73.0,11425,0.0,486.0,0.0,522.0,1008.0,1008,0,1008,4,1954.0,275.0,0,0,120,0,0,0,0,2016.0,65,65
74.0,13265,148.0,1218.0,0.0,350.0,1568.0,1689,0,1689,7,2002.0,857.0,150,59,0,0,0,0,0,3257.0,17,17
80.0,8816,80.0,504.0,0.0,506.0,1010.0,1052,0,1052,6,1971.0,440.0,0,0,0,0,0,0,0,2062.0,48,48
44.0,6371,128.0,733.0,0.0,625.0,1358.0,1358,0,1358,6,2010.0,484.0,192,35,0,0,0,0,0,2716.0,10,9
72.0,7226,0.0,0.0,0.0,798.0,798.0,798,0,1640,6,2003.0,595.0,0,45,0,0,0,0,0,2438.0,16,16
60.0,6000,0.0,0.0,0.0,936.0,936.0,936,0,936,4,1974.0,576.0,0,32,112,0,0,0,0,1872.0,66,66
64.0,12394,0.0,0.0,0.0,847.0,847.0,847,0,1733,7,2003.0,433.0,100,48,0,0,0,0,0,2580.0,16,16
60.0,9900,0.0,0.0,0.0,778.0,778.0,944,0,1489,7,1940.0,240.0,335,0,0,0,0,0,0,2267.0,79,69
81.0,11216,0.0,0.0,0.0,1489.0,1489.0,1489,0,1489,7,2006.0,776.0,0,140,0,0,0,0,0,2978.0,13,13
114.0,14803,816.0,1636.0,0.0,442.0,2078.0,2084,0,2084,7,2007.0,1220.0,188,45,0,0,0,0,0,4162.0,12,11
50.0,6130,0.0,784.0,0.0,0.0,784.0,784,0,784,5,0.0,0.0,0,0,116,0,0,0,0,1568.0,95,69
65.0,8529,0.0,20.0,0.0,1434.0,1454.0,1434,0,1434,6,2001.0,527.0,290,39,0,0,0,0,0,2888.0,18,18
80.5,28698,0.0,249.0,764.0,0.0,1013.0,1160,0,2126,7,1967.0,538.0,486,0,0,0,225,0,0,3139.0,52,52
24.0,2544,0.0,0.0,0.0,600.0,600.0,520,80,1223,4,2005.0,480.0,0,166,0,0,0,0,0,1743.0,14,14
80.0,11900,387.0,1040.0,0.0,352.0,1392.0,1392,0,1392,6,1957.0,458.0,0,0,0,0,192,0,0,2784.0,62,62
30.0,3180,0.0,0.0,0.0,600.0,600.0,520,80,1200,4,2005.0,480.0,0,166,0,0,0,0,0,1720.0,14,14
44.0,9548,223.0,483.0,0.0,458.0,941.0,941,0,1829,7,2003.0,613.0,192,39,0,0,0,0,0,2770.0,16,16
100.0,10004,180.0,196.0,345.0,975.0,1516.0,1516,0,1516,6,1964.0,472.0,0,0,0,0,152,0,0,3032.0,55,55
75.0,7875,136.0,572.0,0.0,572.0,1144.0,1144,0,1144,6,1961.0,456.0,0,0,0,0,0,0,0,2288.0,58,58
60.0,9600,0.0,442.0,0.0,625.0,1067.0,1067,0,1067,4,1996.0,436.0,290,0,0,0,0,0,0,2134.0,69,24
90.0,8100,0.0,338.0,0.0,1221.0,1559.0,1559,0,1559,5,1948.0,812.0,0,116,230,0,0,0,0,3118.0,71,46
21.0,1680,158.0,330.0,0.0,153.0,483.0,483,0,987,5,1973.0,264.0,0,0,0,0,0,0,0,1470.0,46,46
75.0,9525,0.0,0.0,0.0,1099.0,1099.0,1099,0,1099,6,1999.0,352.0,278,0,0,0,0,0,0,2198.0,24,13
70.0,11767,0.0,352.0,0.0,416.0,768.0,768,0,1200,6,1946.0,240.0,0,0,0,0,0,0,0,1968.0,73,24
60.0,12155,0.0,156.0,0.0,516.0,672.0,810,0,1482,7,1934.0,400.0,0,0,254,0,0,0,0,2154.0,94,69
60.0,10440,0.0,0.0,0.0,650.0,650.0,958,0,1539,8,1983.0,686.0,70,78,68,0,0,0,0,2189.0,115,17
82.0,9020,183.0,312.0,539.0,276.0,1127.0,1165,0,1165,6,1966.0,490.0,0,129,0,0,0,0,0,2292.0,53,53
80.0,8000,0.0,0.0,0.0,1800.0,1800.0,1800,0,1800,10,0.0,0.0,0,0,0,0,0,0,0,3600.0,58,58
100.0,12665,0.0,0.0,0.0,876.0,876.0,876,0,1416,7,1949.0,720.0,418,0,194,0,0,0,0,2292.0,104,69
72.0,16647,0.0,1390.0,0.0,0.0,1390.0,1701,0,1701,6,1975.0,611.0,0,0,0,0,0,0,0,3091.0,44,38
75.0,9317,137.0,513.0,0.0,227.0,740.0,1006,0,1775,7,1993.0,425.0,234,72,192,0,0,0,0,2515.0,26,26
36.0,15523,0.0,460.0,0.0,404.0,864.0,864,0,864,5,1972.0,338.0,0,0,0,0,0,0,0,1728.0,47,47
75.0,45600,0.0,0.0,0.0,907.0,907.0,1307,0,2358,10,1908.0,360.0,486,40,0,0,175,0,0,3265.0,111,22
80.0,9600,360.0,0.0,0.0,528.0,528.0,1094,0,1855,7,1976.0,512.0,113,100,0,0,0,0,0,2383.0,43,25
36.0,4435,170.0,659.0,0.0,189.0,848.0,848,0,848,3,2003.0,420.0,140,0,0,0,0,0,0,1696.0,16,16
43.0,3196,40.0,0.0,0.0,1273.0,1273.0,1456,0,1456,7,2003.0,400.0,143,20,0,0,0,0,0,2729.0,16,16
53.0,7128,0.0,364.0,0.0,554.0,918.0,918,0,1646,7,1941.0,240.0,0,0,0,0,126,0,0,2564.0,78,69
73.0,12095,115.0,564.0,0.0,563.0,1127.0,1445,0,1445,7,1964.0,645.0,180,0,0,0,0,0,0,2572.0,55,55
102.0,17920,0.0,306.0,1085.0,372.0,1763.0,1779,0,1779,6,1955.0,454.0,0,418,0,0,312,0,0,3542.0,64,45
72.0,6897,0.0,659.0,0.0,381.0,1040.0,1040,0,1040,6,1962.0,260.0,0,104,0,0,0,0,0,2080.0,57,9
70.0,10970,0.0,505.0,435.0,0.0,940.0,1026,0,1026,5,1981.0,576.0,0,0,34,0,0,0,0,1966.0,41,41
65.0,8125,0.0,0.0,0.0,702.0,702.0,702,0,1481,6,1994.0,343.0,0,36,0,0,0,0,0,2183.0,25,24
80.0,10400,189.0,0.0,0.0,1090.0,1090.0,1370,0,1370,6,1976.0,479.0,0,0,0,0,0,0,0,2460.0,43,43
80.0,11029,220.0,619.0,0.0,435.0,1054.0,1512,0,2654,9,1968.0,619.0,0,65,0,0,222,0,0,3708.0,51,35
55.0,7642,0.0,0.0,0.0,912.0,912.0,912,0,1426,7,1925.0,216.0,0,240,0,0,0,0,0,2338.0,101,21
75.0,11625,0.0,841.0,0.0,198.0,1039.0,1039,0,1039,6,1965.0,504.0,0,0,0,0,0,0,0,2078.0,54,54
81.0,9672,0.0,338.0,0.0,702.0,1040.0,1097,0,1097,6,1986.0,480.0,0,0,0,0,0,0,0,2137.0,35,34
70.0,7931,0.0,1148.0,0.0,0.0,1148.0,1148,0,1148,6,1959.0,672.0,0,0,0,0,0,0,0,2296.0,60,60
72.0,8640,0.0,0.0,0.0,1372.0,1372.0,1372,0,1372,6,2008.0,529.0,0,140,0,0,0,0,0,2744.0,12,11
73.0,8750,76.0,828.0,0.0,174.0,1002.0,1002,0,1002,5,1973.0,902.0,0,0,0,0,0,0,0,2004.0,49,49
67.0,10656,274.0,0.0,0.0,1638.0,1638.0,1646,0,1646,6,2007.0,870.0,192,80,0,0,0,0,0,3284.0,13,12
85.0,6970,0.0,932.0,0.0,108.0,1040.0,1120,0,1120,5,1961.0,544.0,168,0,0,0,0,0,400,2160.0,58,58
64.0,14762,0.0,0.0,0.0,0.0,0.0,1547,53,2320,7,1979.0,672.0,120,144,0,0,0,0,0,2267.0,71,69
80.0,9938,246.0,750.0,0.0,300.0,1050.0,1062,0,1949,8,1993.0,574.0,156,90,0,0,0,0,0,2999.0,26,25
60.0,6600,0.0,0.0,0.0,894.0,894.0,894,0,894,5,1962.0,308.0,0,0,0,0,0,0,0,1788.0,57,57
70.0,8750,116.0,505.0,0.0,299.0,804.0,804,0,1682,7,1998.0,523.0,0,77,0,0,0,0,0,2486.0,21,21
74.0,8892,0.0,0.0,0.0,105.0,105.0,910,0,910,5,1953.0,414.0,196,0,150,0,0,0,0,1015.0,66,23
60.0,12144,0.0,375.0,0.0,457.0,832.0,1036,232,1268,6,1949.0,288.0,0,28,0,0,0,0,0,1868.0,70,69
52.0,5720,0.0,0.0,0.0,676.0,676.0,676,0,1131,5,1941.0,200.0,26,0,0,0,0,0,0,1807.0,78,69
75.0,9000,0.0,64.0,0.0,1120.0,1184.0,1184,0,2610,11,2007.0,550.0,208,364,0,0,0,0,0,3794.0,12,12
94.0,25286,0.0,633.0,0.0,431.0,1064.0,1040,0,1040,5,1963.0,648.0,0,0,0,0,0,0,0,2104.0,56,56
74.0,8834,216.0,1170.0,0.0,292.0,1462.0,1462,0,2224,10,2004.0,738.0,184,0,0,0,0,0,0,3686.0,15,14
88.0,11782,0.0,899.0,0.0,210.0,1109.0,1155,0,1155,6,1987.0,576.0,192,0,0,0,0,0,400,2264.0,58,24
70.0,7000,90.0,646.0,0.0,218.0,864.0,864,0,864,6,1978.0,336.0,0,0,0,0,0,0,0,1728.0,41,14
60.0,7024,0.0,980.0,0.0,110.0,1090.0,1090,0,1090,5,2005.0,450.0,0,49,0,0,0,0,0,2180.0,14,13
44.0,13758,117.0,902.0,0.0,254.0,1156.0,1187,0,1717,7,1990.0,400.0,168,36,0,0,0,0,0,2873.0,29,28
64.0,9636,0.0,0.0,0.0,808.0,808.0,808,0,1593,7,1993.0,389.0,342,40,0,0,0,0,0,2401.0,27,26
60.0,6204,0.0,0.0,0.0,795.0,795.0,954,481,2230,10,1997.0,440.0,0,188,0,0,0,0,0,2544.0,107,69
65.0,7150,60.0,432.0,0.0,460.0,892.0,892,0,892,5,1967.0,288.0,0,0,0,0,0,0,0,1784.0,52,52
50.0,5119,60.0,1238.0,0.0,460.0,1698.0,1709,0,1709,5,1999.0,506.0,97,65,0,0,0,0,0,3407.0,20,19
70.0,8393,122.0,528.0,0.0,1098.0,1626.0,1712,0,1712,8,2005.0,588.0,272,54,0,0,0,0,0,3338.0,60,14
59.0,16466,0.0,0.0,0.0,816.0,816.0,872,0,1393,8,1955.0,300.0,121,0,0,0,265,0,0,2209.0,64,64
95.0,15865,0.0,351.0,823.0,1043.0,2217.0,2217,0,2217,8,1970.0,621.0,81,207,0,0,224,0,0,4434.0,49,49
128.0,12160,90.0,1024.0,0.0,481.0,1505.0,1505,0,1505,6,1953.0,505.0,0,0,0,162,0,0,0,3010.0,66,66
60.0,8064,0.0,0.0,0.0,672.0,672.0,672,0,924,6,2003.0,576.0,0,0,0,0,0,0,2000,1596.0,70,13
70.0,11184,92.0,226.0,500.0,192.0,918.0,918,0,1683,7,1978.0,440.0,243,0,0,0,0,0,0,2601.0,41,41
70.0,8414,0.0,663.0,0.0,396.0,1059.0,1068,0,1068,6,1963.0,264.0,192,0,0,0,0,0,0,2127.0,56,16
72.0,13284,0.0,1064.0,0.0,319.0,1383.0,1383,0,1383,6,1954.0,354.0,511,116,0,0,0,0,0,2766.0,65,65
64.0,7018,0.0,0.0,0.0,0.0,0.0,1535,0,1535,8,1979.0,400.0,0,0,0,0,0,0,0,1535.0,40,40
71.0,7056,415.0,400.0,0.0,380.0,780.0,983,0,1796,8,1963.0,483.0,0,50,0,0,0,0,0,2576.0,56,56
50.0,8765,0.0,285.0,0.0,666.0,951.0,951,0,951,6,1936.0,327.0,0,28,0,0,0,0,0,1902.0,83,69
64.0,7018,0.0,0.0,0.0,0.0,0.0,1120,0,2240,12,1979.0,528.0,154,0,0,0,0,0,0,2240.0,40,40
100.0,12919,760.0,2188.0,0.0,142.0,2330.0,2364,0,2364,11,2009.0,820.0,0,67,0,0,0,0,0,4694.0,10,9
65.0,6993,0.0,465.0,0.0,447.0,912.0,1236,0,1236,6,1961.0,288.0,0,0,0,0,0,0,0,2148.0,58,25
73.0,7340,0.0,322.0,0.0,536.0,858.0,858,0,858,4,1979.0,684.0,0,0,0,0,0,0,0,1716.0,48,48
64.0,8712,0.0,860.0,0.0,132.0,992.0,1306,0,1306,5,1968.0,756.0,0,0,0,0,0,0,0,2298.0,62,19
63.0,7875,0.0,0.0,0.0,783.0,783.0,807,0,1509,8,2003.0,393.0,0,75,0,0,0,0,0,2292.0,16,16
50.0,14859,27.0,0.0,0.0,1670.0,1670.0,1670,0,1670,7,2006.0,690.0,144,60,0,0,0,0,0,3340.0,13,13
72.0,6173,75.0,599.0,0.0,277.0,876.0,902,0,902,6,1967.0,288.0,0,0,0,0,0,0,0,1778.0,52,52
80.0,9920,110.0,354.0,290.0,412.0,1056.0,1063,0,1063,6,1954.0,280.0,0,0,164,0,0,0,0,2119.0,65,65
116.0,13501,208.0,63.0,0.0,1560.0,1623.0,1636,0,1636,8,2006.0,865.0,0,60,0,0,0,0,0,3259.0,13,13
86.0,11500,0.0,223.0,0.0,794.0,1017.0,1020,0,2057,6,1936.0,180.0,0,0,0,0,322,0,0,3074.0,83,32
74.0,8885,0.0,301.0,324.0,239.0,864.0,902,0,902,5,1983.0,484.0,164,0,0,0,0,0,0,1766.0,36,36
149.0,12589,0.0,0.0,0.0,742.0,742.0,742,0,1484,8,2005.0,390.0,36,24,0,0,0,0,0,2226.0,14,14
80.0,11600,361.0,443.0,0.0,662.0,1105.0,1105,0,2274,12,1960.0,480.0,0,0,0,0,0,0,0,3379.0,59,59
70.0,9286,0.0,196.0,0.0,1072.0,1268.0,1268,0,1268,5,1978.0,252.0,173,0,0,0,0,0,0,2536.0,42,30
51.0,6120,0.0,489.0,0.0,279.0,768.0,1015,0,1015,6,1925.0,450.0,0,0,112,0,120,0,620,1783.0,94,69
82.0,6270,0.0,284.0,0.0,717.0,1001.0,1001,0,2002,8,1949.0,871.0,0,0,0,0,0,0,0,3003.0,70,69
30.0,3000,76.0,294.0,0.0,318.0,612.0,612,0,1224,4,2009.0,528.0,0,234,0,0,0,0,0,1836.0,10,10
21.0,2001,80.0,0.0,0.0,546.0,546.0,546,0,1092,6,1970.0,286.0,0,0,0,0,0,0,0,1638.0,49,49
50.0,9000,0.0,50.0,0.0,430.0,480.0,480,0,480,4,1958.0,308.0,0,0,0,0,0,0,0,960.0,70,69
64.5,17140,0.0,1059.0,0.0,75.0,1134.0,1229,0,1229,6,1956.0,284.0,0,0,0,0,0,0,0,2363.0,63,63
103.0,13125,0.0,48.0,634.0,422.0,1104.0,912,0,2127,8,1991.0,833.0,72,192,224,0,0,0,0,3231.0,28,28
87.0,11029,0.0,528.0,411.0,245.0,1184.0,1414,0,1414,6,1990.0,601.0,0,51,0,0,190,0,0,2598.0,61,17
70.0,8462,105.0,814.0,0.0,114.0,928.0,936,0,1721,7,1994.0,471.0,300,87,0,0,0,0,0,2649.0,25,25
67.0,8777,0.0,1084.0,0.0,188.0,1272.0,1272,0,2200,9,0.0,0.0,0,70,0,0,0,0,0,3472.0,119,16
65.0,10237,0.0,28.0,0.0,1288.0,1316.0,1316,0,1316,6,2005.0,397.0,100,0,0,23,0,0,0,2632.0,14,13
50.0,8012,0.0,165.0,841.0,598.0,1604.0,1617,0,1617,5,1993.0,533.0,0,69,0,0,0,0,0,3221.0,26,25
79.0,10240,157.0,625.0,1061.0,0.0,1686.0,1686,0,1686,7,1980.0,612.0,384,131,0,0,0,0,0,3372.0,39,39
80.0,15611,0.0,767.0,93.0,266.0,1126.0,1126,0,1126,6,1977.0,540.0,180,0,0,0,0,0,0,2252.0,42,42
93.0,11999,340.0,0.0,0.0,1181.0,1181.0,1234,0,2374,10,2003.0,656.0,104,100,0,0,0,0,0,3555.0,16,15
80.0,9900,342.0,552.0,0.0,280.0,832.0,1098,0,1978,9,1968.0,486.0,0,43,0,0,0,0,0,2810.0,51,51
70.0,11838,0.0,0.0,0.0,1753.0,1753.0,1788,0,1788,7,2001.0,522.0,202,151,0,0,0,0,0,3541.0,18,18
64.0,13006,285.0,0.0,0.0,964.0,964.0,993,0,2236,8,1997.0,642.0,0,0,0,0,0,0,0,3200.0,22,22
73.0,8925,0.0,16.0,0.0,1450.0,1466.0,1466,0,1466,7,2007.0,610.0,100,18,0,0,0,0,0,2932.0,12,12
70.0,9100,0.0,338.0,466.0,121.0,925.0,925,0,925,5,1965.0,429.0,0,0,0,0,0,0,0,1850.0,54,54
84.0,11670,302.0,0.0,0.0,1905.0,1905.0,1905,0,1905,8,2006.0,788.0,0,191,0,0,0,0,0,3810.0,13,13
63.0,8487,210.0,20.0,0.0,1480.0,1500.0,1500,0,1500,6,2004.0,570.0,192,36,0,0,0,0,0,3000.0,15,15
313.0,27650,0.0,425.0,0.0,160.0,585.0,2069,0,2069,9,1960.0,505.0,0,0,0,0,0,0,0,2654.0,59,12
52.0,5825,108.0,0.0,0.0,600.0,600.0,747,0,747,5,1953.0,528.0,0,0,32,0,0,0,0,1347.0,93,66
67.0,10083,0.0,833.0,0.0,343.0,1176.0,1200,0,1200,5,2003.0,555.0,0,41,0,0,0,0,0,2376.0,16,16
75.0,9675,0.0,341.0,0.0,772.0,1113.0,1113,0,1971,8,2005.0,689.0,0,48,0,0,0,0,0,3084.0,14,14
73.0,8760,0.0,464.0,0.0,927.0,1391.0,1391,0,1962,7,2006.0,868.0,0,90,0,0,0,0,0,3353.0,13,13
80.5,24090,0.0,0.0,0.0,1032.0,1032.0,1207,0,2403,10,1940.0,349.0,56,0,318,0,0,0,0,3435.0,79,69
55.0,12640,0.0,936.0,396.0,396.0,1728.0,1728,0,1728,8,1976.0,574.0,40,0,0,0,0,0,0,3456.0,43,43
64.0,8755,298.0,772.0,0.0,220.0,992.0,1022,0,2060,8,1999.0,390.0,0,0,0,168,0,0,0,3052.0,20,20
42.0,7711,0.0,1440.0,0.0,0.0,1440.0,1440,0,1440,8,0.0,0.0,321,0,0,0,0,0,0,2880.0,42,42
100.0,25000,0.0,0.0,0.0,1632.0,1632.0,1632,0,1632,8,1967.0,576.0,0,0,0,0,0,0,0,3264.0,52,52
82.0,14375,541.0,111.0,354.0,354.0,819.0,1344,0,1344,7,1958.0,525.0,0,118,0,0,233,0,0,2163.0,61,61
98.0,8820,0.0,1088.0,0.0,0.0,1088.0,1188,120,1869,7,1963.0,456.0,48,0,244,0,0,0,0,2837.0,129,23
70.0,8163,128.0,748.0,294.0,102.0,1144.0,1144,0,1144,6,1959.0,796.0,86,0,0,0,0,0,0,2288.0,60,60
85.0,14536,236.0,1300.0,0.0,316.0,1616.0,1629,0,1629,9,2002.0,808.0,0,252,0,0,0,0,0,3245.0,17,16
65.0,14006,144.0,0.0,0.0,936.0,936.0,936,0,1776,7,2002.0,474.0,144,96,0,0,0,0,0,2712.0,17,17
78.0,9360,0.0,982.0,0.0,179.0,1161.0,1381,0,1381,5,1972.0,676.0,0,0,0,0,0,0,0,2542.0,47,13
60.0,7200,0.0,398.0,149.0,317.0,864.0,864,0,864,5,1980.0,720.0,194,0,0,0,0,0,0,1728.0,69,17
60.0,7800,0.0,641.0,0.0,187.0,828.0,965,0,965,6,1979.0,300.0,421,0,0,0,0,0,0,1793.0,54,54
60.0,7200,0.0,660.0,0.0,108.0,768.0,768,0,768,5,1974.0,396.0,192,0,0,0,0,0,0,1536.0,47,16
74.0,11075,232.0,562.0,193.0,29.0,784.0,1168,0,1968,7,1969.0,530.0,305,189,0,0,0,0,400,2752.0,50,50
35.0,9400,250.0,945.0,0.0,0.0,945.0,980,0,980,4,0.0,0.0,0,0,0,0,0,0,0,1925.0,44,44
82.0,7136,423.0,484.0,0.0,495.0,979.0,979,0,1958,8,1946.0,492.0,0,0,0,0,0,0,0,2937.0,73,69
24.0,1300,0.0,285.0,0.0,276.0,561.0,561,0,1229,5,1980.0,462.0,150,0,0,0,0,0,0,1790.0,39,39
70.0,7420,0.0,417.0,0.0,640.0,1057.0,1057,0,1057,6,1977.0,576.0,0,0,0,0,0,0,0,2114.0,57,57
65.0,8450,0.0,699.0,0.0,638.0,1337.0,1337,0,1337,6,2003.0,531.0,0,39,0,0,0,0,0,2674.0,16,16
24.0,2572,0.0,604.0,0.0,92.0,696.0,696,0,1416,6,1999.0,484.0,0,44,0,0,0,0,0,2112.0,20,20
50.0,7207,0.0,696.0,0.0,162.0,858.0,858,0,858,4,0.0,0.0,117,0,0,0,0,0,0,1716.0,61,11
80.0,12227,424.0,896.0,0.0,434.0,1330.0,1542,0,2872,11,1977.0,619.0,550,282,0,0,0,0,0,4202.0,42,24
24.0,2308,0.0,556.0,0.0,248.0,804.0,804,0,1548,7,1976.0,440.0,48,0,0,0,0,0,0,2352.0,43,43
122.0,11923,0.0,0.0,0.0,1800.0,1800.0,1800,0,1800,7,2007.0,702.0,288,136,0,0,0,0,0,3600.0,12,12
80.0,11316,44.0,624.0,0.0,193.0,817.0,824,0,1894,8,2002.0,510.0,0,40,0,0,0,0,0,2711.0,17,16
65.0,10237,0.0,0.0,0.0,783.0,783.0,783,0,1484,8,2005.0,393.0,0,72,0,0,0,0,0,2267.0,14,12
130.0,9600,0.0,428.0,0.0,300.0,728.0,976,0,1308,7,1940.0,256.0,0,70,0,0,0,0,0,2036.0,79,69
73.0,7390,151.0,902.0,0.0,196.0,1098.0,1098,0,1098,6,1955.0,260.0,0,0,0,0,0,0,0,2196.0,64,64
50.0,5925,0.0,0.0,0.0,600.0,600.0,600,0,968,6,0.0,0.0,0,0,0,0,0,0,0,1568.0,109,69
75.0,10382,105.0,513.0,0.0,75.0,588.0,1095,0,1095,6,1958.0,264.0,0,0,0,0,0,0,0,1683.0,61,61
60.0,10800,0.0,0.0,0.0,720.0,720.0,720,0,1192,6,0.0,0.0,0,0,0,0,0,0,0,1912.0,70,69
36.0,2268,106.0,567.0,0.0,197.0,764.0,764,0,1626,6,2003.0,474.0,0,27,0,0,0,0,0,2390.0,16,15
55.0,7892,0.0,0.0,0.0,918.0,918.0,918,0,918,5,1979.0,264.0,28,0,0,0,0,0,0,1836.0,40,40
95.0,11639,0.0,0.0,0.0,1428.0,1428.0,1428,0,1428,6,2007.0,480.0,0,120,0,0,0,0,0,2856.0,12,11
60.0,11414,0.0,0.0,0.0,728.0,728.0,1136,0,2019,8,1997.0,532.0,509,135,0,0,0,0,0,2747.0,109,26
72.5,2651,0.0,641.0,0.0,32.0,673.0,673,0,1382,6,2000.0,490.0,153,50,0,0,0,0,0,2055.0,19,19
51.0,5900,0.0,0.0,0.0,440.0,440.0,869,0,869,4,0.0,0.0,0,0,0,0,0,0,0,1309.0,96,61
35.0,4274,0.0,1106.0,0.0,135.0,1241.0,1241,0,1241,4,2007.0,569.0,0,116,0,0,0,0,0,2482.0,13,12
68.0,9450,0.0,552.0,0.0,342.0,894.0,894,0,894,5,1999.0,400.0,0,0,0,0,0,0,0,1788.0,65,65
80.0,8816,0.0,651.0,0.0,470.0,1121.0,1121,0,1121,5,1963.0,480.0,0,80,0,0,0,0,0,2242.0,56,56
73.0,12122,210.0,867.0,0.0,77.0,944.0,999,0,999,6,1961.0,588.0,144,76,0,0,0,0,0,1943.0,58,12
98.0,12203,975.0,854.0,0.0,371.0,1225.0,1276,0,2612,8,1998.0,676.0,250,0,0,0,0,0,0,3837.0,21,20
43.0,3182,16.0,0.0,0.0,1266.0,1266.0,1266,0,1266,6,2007.0,388.0,100,16,0,0,0,0,0,2532.0,12,12
70.0,11250,0.0,0.0,0.0,1128.0,1128.0,1149,0,2290,9,2002.0,779.0,0,0,0,0,0,0,0,3418.0,17,17
75.0,10125,0.0,0.0,0.0,0.0,0.0,1302,0,1734,8,1977.0,539.0,0,0,0,0,0,0,0,1734.0,42,42
68.0,10880,0.0,1040.0,0.0,124.0,1164.0,1164,0,1164,5,1950.0,240.0,0,48,0,0,0,0,0,2328.0,69,69
59.0,5310,0.0,0.0,0.0,485.0,485.0,1001,0,1635,5,1950.0,255.0,394,0,0,0,0,0,0,2120.0,109,16
83.0,10159,450.0,1646.0,0.0,284.0,1930.0,1940,0,1940,8,2010.0,606.0,168,95,0,0,0,0,0,3870.0,10,9
80.0,12046,298.0,156.0,0.0,692.0,848.0,1118,0,2030,8,1976.0,551.0,0,224,0,0,0,0,0,2878.0,43,43
65.0,8125,0.0,0.0,0.0,770.0,770.0,778,0,1576,6,2006.0,614.0,0,50,0,0,0,0,0,2346.0,13,13
82.0,9452,423.0,1074.0,0.0,322.0,1396.0,1407,0,2392,7,1997.0,870.0,0,70,0,0,0,0,0,3788.0,22,21
121.0,17671,0.0,216.0,0.0,700.0,916.0,916,0,1742,8,1925.0,424.0,0,169,0,0,0,0,0,2658.0,137,33
80.0,9760,340.0,536.0,117.0,169.0,822.0,1020,0,1851,7,1964.0,440.0,239,42,0,0,0,0,0,2673.0,55,26
68.0,8846,0.0,0.0,0.0,750.0,750.0,750,0,1500,6,2005.0,564.0,0,35,0,0,0,0,0,2250.0,14,13
